token,tf,df,tf-idf
不可,1445,1274,92.69648216429972
家屬,1128,720,92.67471490956316
隨即,1189,1115,92.61933487715736
新品,1157,799,92.53849658348096
不好,1321,1090,92.52794961113322
當年,1463,1176,92.50885917607779
可能性,1349,1156,92.48776098477595
三年,1376,1086,92.45095004717209
調漲,1293,642,92.3835463408233
休息,1207,868,92.27669274774466
學院,1379,912,92.22328783137651
對象,1509,1254,92.19045389332149
連結,1552,1179,92.16219650189727
市民,1292,871,92.1466644572425
發起,1306,1053,92.09128835015923
使用者,1427,878,92.0576188285518
超級,1211,840,92.02284730685473
法令,1467,1065,91.98818456425869
推升,1210,1072,91.97225187559864
薪資,1408,845,91.92914943244777
充分,1518,1349,91.84057901703923
仍然,1378,1253,91.66822597317645
出爐,1274,1152,91.51965327747541
密切,1330,1168,91.48215118008116
永明,1180,466,91.47929279274128
也將,1425,1348,91.46646646135044
溫度,1098,724,91.4372500425329
來源,1223,1085,91.43703969003658
幾個,1401,1302,91.40619579632448
弱勢,1394,972,91.28523932598507
加權,838,754,91.24925046476177
王金平,1063,322,91.23663699569107
空氣,1194,625,91.19611741551603
半年,1278,983,91.16454241133323
校長,1303,848,91.14366938554187
上揚,1050,874,90.97557349460715
瞭解,1424,1194,90.73548582196364
生物,1331,794,90.70876513320157
想到,1325,1160,90.65443837132553
執政,1335,1057,90.59689869467596
文化部,1203,508,90.57062428591183
駕駛,1204,719,90.57052997679115
外國,1356,1001,90.54714218812006
以點,960,518,90.54126829457842
其次,1536,1397,90.53948281446961
合理,1406,1187,90.40520158230476
服員,1106,486,90.40402697787172
理念,1420,1167,90.36474653861231
明確,1446,1283,90.33272586489758
處分,1187,779,90.15212283899491
家中,1229,1022,90.10366804610382
單季,1064,748,90.03183575343924
特報,840,451,90.02351838510484
主動,1406,1212,89.96514575626158
不論,1461,1356,89.94582208224719
兩國,1241,846,89.9306758107389
兒子,1088,677,89.87870632126075
訴求,1309,1007,89.85779636155992
黨籍,1207,960,89.84680327120417
電信,1289,767,89.75806956557167
以元,698,641,89.74448367907347
比賽,1132,653,89.70882009287234
狀態,1316,1087,89.6690283126384
民航局,1171,458,89.60539916588563
規範,1491,1180,89.60319269094991
簡單,1383,1220,89.56947975902102
端午,1008,500,89.4818006615715
收點,752,496,89.37953718890213
效率,1423,1114,89.36744343781528
人生,1319,888,89.33713889971966
憲法,1404,801,89.30968150159924
白宮,1106,711,89.29199050971378
電視台,1079,890,89.28001173610177
越來,1411,1200,89.26427030681558
近來,1295,1193,89.18532436966117
市值,1136,637,89.0460038780692
氣氛,1175,1051,89.0369814056141
增強,1316,824,88.92834954516688
一場,1219,1075,88.87424240157743
競選,1072,799,88.77558446335274
南台,1006,656,88.67003627405475
關切,1256,1038,88.66710917575126
選民,1213,787,88.65491560825137
非洲,1190,575,88.6548067092208
那麼,1373,1221,88.52041255038928
台鐵,795,444,88.46824321686944
職務,1219,944,88.45558628166279
澄清,1195,912,88.37635022849317
多名,1222,1099,88.22755945347976
聚焦,1325,1140,88.1183790470916
更新,1322,869,87.86556365915878
境外,1284,662,87.82650982632508
環保署,1116,540,87.81187373223145
時期,1365,1173,87.79543986754568
延續,1231,1116,87.6968143065693
月初,1225,1113,87.60876333107717
想法,1338,1126,87.604950606122
淡季,1020,729,87.56145478499445
庫存,1159,822,87.55580208214985
媽媽,1144,616,87.43280839681405
隨時,1294,1121,87.4285648220527
衛福部,1251,747,87.38719269164316
分配,1328,926,87.26845044009966
人潮,1094,776,87.23447091518887
警戒,996,585,87.2321832340398
遺憾,1203,915,87.21271579760445
檢驗,1249,778,87.1874000942714
相同,1368,1213,87.1205314575374
名單,1226,912,87.07798131682456
數字,1220,913,86.89579739289056
直到,1267,1192,86.84806231677202
員會,1164,844,86.80959111508639
國務院,1181,901,86.80540717086329
精采,1553,1542,86.79620538999153
認識,1342,1112,86.73470895076794
低點,1000,781,86.6113510328991
演講,1164,833,86.56526296172254
鐵路,1065,554,86.48490468196914
搜救,801,385,86.44267978157063
實質,1428,1159,86.4119053674045
威力,663,403,86.4043778948415
年增率,1086,725,86.3226388822226
辯論,1141,612,86.28984517751427
競賽,1177,623,86.28453112160105
意願,1373,1137,86.20083475226751
通常,1343,1185,86.07338007521729
現行,1478,1195,85.98739981477411
旅行社,1109,542,85.93204508986896
保證,1275,942,85.9157753392332
打算,1198,1059,85.78348503573974
方便,1307,1131,85.73827667945157
總局,1068,526,85.67717634030927
全數,1198,1050,85.66058596982573
故宮,1130,253,85.6388364015789
院士,1353,312,85.62414983586409
迅速,1260,1151,85.58924936818401
前景,1189,1031,85.5870270314589
北美,1129,684,85.57022330517934
至陣,3796,525,85.50696242675103
不應,1337,1112,85.45474536628056
認同,1357,1059,85.43118841669569
金門,1293,636,85.37150168654654
節目,1123,765,85.36918081748605
年代,1261,1006,85.34334780215111
參選,1072,739,85.34047954543416
搜索,943,521,85.31756247686842
當中,1277,1170,85.2064346184691
花蓮,983,610,85.18688319283692
森林,1041,500,85.15907809205733
公聽會,1173,524,85.13292255280751
小朋友,1016,558,85.11483588512232
缺乏,1394,1224,85.11192610594554
李世光,978,320,85.01916187805188
談話,1147,918,84.95696518359269
金融股,986,665,84.95695760485876
休假,1167,596,84.93041618528989
無論,1371,1260,84.86441539925468
深度,1022,838,84.84647991121746
紀念,1089,718,84.7833470323679
難以,1324,1210,84.74833137539832
任期,1176,793,84.68463509504784
簽約,1176,736,84.63302668866575
出生,1079,827,84.62986263808295
觀光局,1081,559,84.62220899349181
接觸,1283,1069,84.59471152433841
進度,1265,1030,84.55842256536995
多家,1226,1099,84.52419282668471
價元,968,811,84.46482229052114
追求,1343,1097,84.44561941204975
加州,1022,650,84.4218959102491
螢幕,1145,685,84.39201236649316
全家,1119,497,84.33924692948301
彼此,1311,1095,84.3067831997991
直播,1174,504,84.25417331741065
一中,1195,546,84.1179821410856
樂觀,1150,977,84.03798278824809
災情,884,671,84.02732164861105
爆發,1134,997,84.02179932981801
炸彈,873,484,83.93713663310777
期盼,1250,1115,83.83162680816709
日時,1773,1277,83.75081579100409
錯誤,1236,925,83.71948989967582
資深,1220,1109,83.69248858413003
感覺,1157,983,83.6759627796528
專訪,1184,884,83.62805084250796
確保,1297,1171,83.57011939342712
股息,1030,527,83.5337292188325
不佳,1131,1019,83.53130574946276
發表會,944,667,83.49707049836722
形象,1253,936,83.4952233626563
聯發科,1020,399,83.49063235307062
達到,1299,1214,83.47995648953386
享有,1371,1122,83.47540846385402
遇到,1263,1122,83.47347606460477
基本面,1138,865,83.4628630564028
應變,1026,712,83.42525789360253
升高,1150,968,83.29832518690638
具備,1340,1158,83.2978703195812
福利,1278,944,83.27726962362914
校園,1223,633,83.24809111477073
採訪,1160,915,83.23897648855767
積電,1089,701,83.21312700802723
留下,1169,1021,83.21292019197907
人選,1122,808,83.19766151103786
張善,946,515,83.19540452866363
舞台,1143,760,83.19506370442787
寒流,884,440,83.16230648056427
自月,1441,1345,83.15430658143352
限量,966,615,83.10507463517429
中華電信,1064,417,83.05565821132113
取代,1287,1046,83.01893143987246
還會,1192,1114,82.96382872177642
雨天,1377,296,82.92582035837749
充滿,1189,1060,82.87095841535375
穆斯林,1142,473,82.83813229312064
好好,1180,986,82.82237293077459
強震,808,517,82.82192986230712
問到,1093,924,82.78369641277656
以往,1298,1211,82.75489725168138
事宜,1138,989,82.66659942935442
同志,1087,452,82.66309475596144
先生,1157,681,82.5966217040179
作法,1244,1044,82.58588220781397
不當,1134,776,82.55744877976223
中浪,4306,626,82.43177720246752
聲音,1191,952,82.39692354260161
分子,1052,709,82.35136803824695
暴力,1068,666,82.33130066411431
盤中,961,807,82.29071497116651
治理,1258,681,82.20996988775816
股指,883,666,82.15027884166192
電商,1208,520,82.12310392649086
車站,1005,540,82.07321507398528
首相,1048,656,81.92045484177865
詳見,1459,1459,81.91925093945517
墨西哥,953,497,81.91816994028913
享受,1200,1022,81.87429958386443
宜蘭,1005,685,81.86124255020545
五年,1201,941,81.85330263356113
婚姻,1112,391,81.83678811620601
交割,938,492,81.82923718881756
文章,1189,667,81.79935957845916
機車,989,416,81.79713477233256
期望,1276,1117,81.78083319277668
丁克,953,315,81.77462936508596
三個,1214,1049,81.69729602964782
勞基法,1181,629,81.53503261597209
百貨,1149,586,81.53090421091358
核准,1237,838,81.45729872652683
推薦,1166,756,81.45723210720533
西南,2621,756,81.41095730766406
權利,1302,1011,81.40311782109488
存款,1248,619,81.40264226617256
建置,1262,918,81.33053477531993
上漲,984,823,81.30450878015196
此案,1159,896,81.29064430287923
將是,1196,1104,81.27534955666071
便利,1271,1043,81.24624421644992
畫面,997,794,81.16271952141133
韓元,871,500,81.14887751729289
幸福,1115,631,81.09931543782476
差距,1207,985,81.06397919847288
制裁,1002,457,81.05371605858582
察院,1089,498,81.01668084616055
藉此,1268,1198,80.97745874236021
放在,1163,1011,80.81291187679882
升分,324,181,80.78173590509142
疑似,947,752,80.76665403638235
日期,1126,891,80.58610549820666
綠能,1142,592,80.57693755322812
家族,1127,631,80.57401055944435
便宜,1164,899,80.56065686280552
參訪,1102,729,80.5086456071377
走向,1265,1096,80.40788298429108
不願,1189,1093,80.36336102654587
習近,1092,603,80.28000761860324
發射,951,432,80.27284388075311
婦女,1069,575,80.13443700430152
緊張,1117,909,80.10567322873209
不利,1222,1051,80.1049536412045
不動產,1216,633,80.0205711474012
還說,1077,1038,79.99602387228666
科大,1005,421,79.98640283103879
英鎊,919,475,79.97895117710381
縣長,1010,689,79.92700171320648
重諺,907,427,79.92695331162655
平衡,1232,969,79.91665994493741
一項,1176,1082,79.89179148581067
則是,1266,1188,79.85326855085624
難民,973,370,79.78064785114076
飛行,1034,630,79.76682390117722
判決,1051,650,79.74496856200916
這件,1111,944,79.73293011057221
保留,1190,972,79.71751735181053
居住,1214,878,79.63464345294247
雙邊,1144,792,79.62476196163816
永續,1278,825,79.61111640871452
議長,952,528,79.60802314059647
法規,1290,998,79.58425177995359
遊行,1028,486,79.58209888903174
大部分,1195,1099,79.5702688980121
零組件,1068,757,79.54028824459662
格局,1012,818,79.48931912486432
倒塌,772,512,79.48535501963947
一半,1197,1040,79.35561252311525
綠色,1168,682,79.35001105838325
四大,1172,932,79.2690182893314
做法,1218,1041,79.26158574295907
將有,1166,1086,79.25817021057694
說法,1144,1016,79.25787286979335
契約,1240,733,79.24524442803833
財經,946,766,79.20333379399628
國防,1126,680,79.19667890891316
國昌,976,407,79.14286369488035
賠償,1084,639,79.13297143670084
工商,1006,557,79.08561395724806
增至,966,801,79.00363124179725
部位,1086,793,78.99938735122139
絕對,1250,1079,78.91128651982032
妻子,939,654,78.88263169404168
組合,1074,867,78.80227873632411
出發,1037,865,78.7644053031342
交換,1110,886,78.63598810544607
白天,1060,806,78.62935087209232
出訪,953,530,78.56976382965429
優質,1215,981,78.52829615166009
開賣,865,569,78.51254705714682
去年底,1152,996,78.50785546717374
周年,959,583,78.49728467981927
五大,1204,836,78.48660450456649
恐攻,897,491,78.46383666193341
原先,1110,983,78.44980623946581
首先,1306,1270,78.424885927433
幾年,1217,1126,78.38956718257201
提早,1099,862,78.32863543650177
直升,867,419,78.30099626123203
財政,1124,761,78.29550717765424
案例,1190,960,78.21795529719152
救災,866,531,78.15794501637384
陰短,3162,340,78.11844123082241
大立光,919,405,78.11044087775527
資格,1150,848,78.10111024215065
大盤,897,721,78.09473003318186
漲勢,878,706,78.07248793533768
貶分,383,240,78.0294414250481
走低,875,727,77.99959371899986
東部,1091,842,77.94830117751272
人類,1146,765,77.93299351412324
看待,1113,955,77.87488626710591
定性,1099,924,77.78010219252222
定期,1216,932,77.76254432555704
美聯社,827,785,77.70623991052463
公分,810,460,77.63286282422384
移動,1068,789,77.58088754585911
明會,925,765,77.54201074026555
能量,1272,986,77.5024034036333
超億元,695,308,77.45846167797568
培育,1174,811,77.45481246137372
跨境,1221,492,77.40345381735038
軍人,1013,470,77.38321360775679
總處,983,504,77.33008504097135
不夠,1170,988,77.26864215117212
提及,1137,1008,77.15102129275432
規畫,1141,911,77.11451408364505
不錯,1092,1012,77.06201172002767
新產品,967,762,77.05181400493784
完工,1064,754,76.93469881452397
南下,909,597,76.88201367584695
相比,1113,973,76.84786496777258
萬張,908,598,76.8417606572469
新聞稿,1057,856,76.83068865687721
區間,791,668,76.81901574229589
視為,1143,1075,76.78375245646873
情緒,1089,834,76.71236570987627
首席,1042,906,76.69266475847965
月台,790,468,76.67543856676738
藥物,1164,606,76.66462351680029
南非,852,390,76.63360950365364
等待,1043,910,76.60565255572557
部落,1075,515,76.60536171795835
利多,990,801,76.5731916010254
保單,1152,386,76.54398015340932
總會,1041,608,76.5434550246326
宏達,838,464,76.54321748229468
浩鼎,906,399,76.50026995411591
法務部,1018,572,76.47206278316912
微軟,976,383,76.34714132713476
各方,1142,901,76.28502954960642
定位,1147,896,76.27148955079316
面積,1073,772,76.25000371901183
解除,1011,707,76.24373065435951
現貨,952,600,76.23342928532892
回家,948,759,76.15448265664955
財產,1116,719,76.14265263223542
武器,1032,691,76.12112753671354
海基,923,338,76.11968383668071
半導,1012,603,76.10718021472259
本身,1229,1127,76.0752443665114
一例,891,486,76.07409192383648
幣億元,946,598,76.06854839708181
拿到,1070,876,76.05288878703303
並在,1098,1065,75.99878605946839
自我,1131,900,75.99717614063772
下周,903,622,75.98158574198091
銷量,993,571,75.89818864593096
政委,1014,691,75.86095281374017
心理,1084,802,75.83112548802754
機械,1106,688,75.76035252084635
立刻,1040,918,75.75978453656042
黨產,951,447,75.73643852239572
實體,1146,828,75.59717139016503
小米,1109,248,75.59675946010289
主力,1046,885,75.51673916225297
嚴格,1169,1019,75.50220270327159
民間,1175,938,75.40088960502963
容量,967,513,75.3080980528398
雲端,1134,652,75.25693259184813
工人,939,596,75.25605217022114
日將,963,905,75.20471771902722
捷運,982,521,75.15075285723236
這位,958,789,75.10733451377803
校方,891,488,75.06172061858146
逼近,894,777,75.06079936107167
滿足,1166,1041,75.01340387080577
旅館,984,511,75.00282716310029
老人,982,532,74.9471603696546
親民黨,977,597,74.90282118809847
塑化,980,492,74.87836832876258
國大陸,991,932,74.85640116407667
占率,1101,778,74.79416315327151
物聯網,1048,651,74.73794897798285
迪士尼,941,220,74.73405080144028
精品,1047,434,74.72459668236344
身上,1027,877,74.71243597318981
演習,909,341,74.70611996991842
年齡,1109,751,74.68166201239909
辛苦,1029,858,74.66302014840656
部會,1106,853,74.61281072657638
疫情,935,404,74.6058618236569
升至,924,770,74.49646946624486
迎接,945,806,74.48780092676502
率先,1069,971,74.44219576587535
興航,911,301,74.43691860227081
金屬,949,590,74.40965406824331
背景,1144,973,74.38395260120846
伊拉克,828,407,74.37185484123798
成熟,1112,920,74.36920861945394
條文,1134,768,74.29282652733711
專屬,1131,843,74.21727629243414
將以,1051,999,74.20737503516352
愈來,1108,984,74.17510479750574
幣兌,791,472,74.02498361168315
類似,1067,990,73.9621528672022
對外,1045,923,73.93292011148571
博士,1061,705,73.91612917512806
環保,1073,762,73.91476414647359
證據,1011,795,73.91217714835463
報酬,1092,712,73.89159701212883
前年,987,773,73.88604348953784
南港,949,475,73.87729221988748
公教,948,370,73.8347347768546
下去,1070,947,73.83231994741773
平板,1029,643,73.81207991777278
汙染,975,526,73.75291607958626
宣稱,970,813,73.73450745721765
入境,955,513,73.71006338111094
緬甸,993,280,73.64466253851803
商務,1107,744,73.6425298170632
風至,3879,625,73.42712248014524
角度,1172,1021,73.37466029760766
信用,1046,625,73.34538339101745
星彩,535,261,73.34059282995912
新藥,1032,423,73.323472603242
蔬菜,859,356,73.2929216316055
亮眼,978,870,73.28166050908496
有線,904,660,73.1126552841537
水泥,936,393,73.11143032500908
小幅,906,774,73.07959645467442
脫離,940,754,73.06608116526738
暑假,948,581,73.06256851500234
高低,811,422,73.0361728837563
排隊,868,531,73.00117998324374
瑞士,927,545,72.98159071656083
攝影,770,510,72.97553017003898
拖累,858,740,72.95968439537265
正確,1032,892,72.91930559039686
工研院,1140,389,72.91173591215151
都市,1231,750,72.90203828769833
贏得,909,757,72.89190770699373
全體,1056,873,72.86804910411858
生效,970,727,72.82706353527863
液化,1130,252,72.8243124183534
偏北,3629,585,72.79278255302596
統一,943,558,72.75026705774191
上市公司,887,642,72.7485407846031
依然,967,857,72.73225418637647
進展,1045,903,72.68461127478153
以外,1107,1025,72.665844488407
埃及,740,256,72.6386679181342
外籍,1008,532,72.61466928932742
基隆,942,622,72.58315637318219
黨部,849,508,72.5237833279673
失去,1080,903,72.49103503536391
出面,942,778,72.47247245746598
龍頭,950,828,72.4562457573348
松山,812,509,72.43703209696072
所謂,1153,1050,72.43036845388177
研議,1059,784,72.42283121699126
權值,854,608,72.39308935312668
上櫃,815,495,72.38368565845705
捐贈,900,496,72.37457259750109
形容,992,886,72.37346194215006
海峽,1134,800,72.30652141820731
自身,1112,988,72.28259317379552
觀望,871,693,72.2805077474699
之上,903,781,72.27386743424645
癌症,1094,461,72.26017187209375
依舊,948,841,72.24857613979766
官網,928,801,72.24210075246197
建仁,837,473,72.2355429369988
印象,1053,898,72.20936419349148
萬戶,887,430,72.20758410192929
多位,1092,978,72.15245890905013
照明,970,385,72.12610623408746
留在,979,786,72.11558492596583
穩健,1006,854,72.06000298007302
服務業,1053,568,72.02936452870988
董座,884,633,72.01698071524173
揭露,1082,733,71.95622020317785
來台,1025,800,71.89112264561858
按照,1071,932,71.88811814739573
朴槿惠,817,240,71.83203362813624
消息人士,814,569,71.79471628792174
轉為,971,863,71.739425032682
總召,978,724,71.7188191985855
院會,929,642,71.67168224036428
過度,1033,842,71.65017400401634
阿拉伯,869,545,71.61759083138888
億萬,832,496,71.61657587239951
走揚,787,666,71.52591544637812
偏南,3505,568,71.48740061351026
雇主,1065,434,71.47982006350774
一周,923,726,71.47428680844602
證交所,798,449,71.38931976037604
既有,1161,989,71.3273242201878
獨家,949,743,71.32279945500461
宣傳,970,749,71.28455104502929
下挫,674,551,71.26666065750575
東協,1072,507,71.23014735129722
迄今,1037,967,71.2151007410109
檢察官,868,518,71.20835234144133
料理,833,459,71.19677348158505
避險,948,599,71.12594026939988
台化,905,224,71.11983292303877
對此,1000,964,71.10068306086671
這段,992,874,71.06500538209009
興趣,1054,916,71.01173053224903
當前,1039,921,70.9856032391859
善意,1010,640,70.92077994797849
週年,889,639,70.90701980338395
設定,1074,874,70.9019693743435
歐美,953,783,70.86769779163662
第名,941,528,70.74566004050725
大增,956,846,70.72147606783254
幕僚,904,651,70.71074047797923
介入,1004,801,70.65544746437327
這裡,989,815,70.61313699115094
傷亡,714,550,70.49106326407788
理解,1087,885,70.48173202372709
每人,941,733,70.46701395997036
股漲,671,357,70.44864562762315
奧運,765,355,70.3870081480027
低迷,953,815,70.30953112227058
友善,1090,743,70.26782970757822
分區,1006,840,70.20381112812537
新機,838,565,70.17835939449272
固定,1024,814,70.15708565701718
郵報,842,731,70.1534082715595
實力,1063,900,70.13180135300615
修改,1085,825,70.12628009486714
體系,1117,902,70.10751770919603
英國脫,867,600,70.10645941218932
十大,1063,640,70.07677219302481
透明,1038,799,70.07508388122524
簽訂,1028,788,70.05753217599329
子女,1038,624,70.05152928175691
車用,829,477,70.0505559898352
不明,887,783,70.04696513548703
沿海,2151,750,70.04355010861102
國立,999,721,70.03295541360464
一大,1056,981,70.02666904944836
做到,1071,893,69.93297255310216
細節,908,820,69.91914374307638
因而,1036,970,69.88848325229935
關閉,872,650,69.8483043380208
幫忙,939,798,69.77563357826423
俄國,793,347,69.73781266661533
土壤,1100,337,69.73291617318621
大同,908,359,69.70046400489495
檢調,800,497,69.6986044183816
臉書上,838,699,69.66879994490877
基因,1017,330,69.65905509757776
同業,1011,855,69.64360940131938
手術,872,392,69.59654312277773
當初,1055,940,69.59418536880038
判斷,1011,815,69.5403832171163
介紹,956,814,69.49655659988805
擴張,924,735,69.47162313288528
桑德斯,820,242,69.45239487658417
經貿,1011,708,69.44492652040756
彈性,1071,866,69.38323033134097
負責人,941,797,69.38002721036634
萬名,952,814,69.37190801774696
發票,893,218,69.36643881712469
向上,904,782,69.28728263383289
回收,1015,548,69.25571766108162
不敢,967,805,69.24617343349792
身為,1017,941,69.20842324049026
延長,949,708,69.18250312572478
得主,858,496,69.08279720936582
熱情,940,804,69.01179197834946
留言,793,526,69.00126830386506
選手,788,359,68.98914005674061
觀測,773,484,68.94906625871586
華碩,706,293,68.94687473385733
放棄,1001,819,68.9268292386452
阿里巴巴,899,333,68.91717640092166
同性,897,278,68.86872552746539
適當,976,831,68.86568482814977
歷年,899,744,68.84271358228685
招生,921,383,68.7913093602416
決心,1051,865,68.78597850302583
深入,1037,944,68.69813242852806
中文,981,623,68.66864118977142
出版,882,539,68.62150885710683
大約,893,820,68.58934779895405
最多,981,881,68.57726139961814
垃圾,889,383,68.5195854587788
少數,1032,892,68.47075678172263
幹部,944,614,68.45100586030573
出國,958,690,68.42444521479304
曾銘宗,797,314,68.41146538672659
租金,1026,420,68.37586576693283
尋找,970,872,68.36858755081708
轉換,997,725,68.34453232568829
將成,988,916,68.34364352733849
就算,1025,943,68.2861768590478
時刻,969,830,68.26144580821052
經典,809,612,68.25345534341686
平安,764,525,68.25075687962725
原料,919,584,68.23455919686343
記憶體,801,415,68.20671549101864
教學,1009,655,68.20175671086304
期限,1001,757,68.16992755990003
客家,903,308,68.13727425466908
破壞,911,760,68.1055224712422
大批,813,720,68.08658705934849
母公司,814,611,68.08360656471417
在野,899,600,68.04797298170132
上周五,763,557,68.03291192138911
一條,933,746,68.0115476224648
一日,795,584,67.99863529319764
司法院,929,320,67.962455522646
友達,700,367,67.93886233990084
訴訟,951,645,67.88079848089335
廣場,853,593,67.87395334939373
燈會,716,179,67.83894701364144
程式,995,569,67.77627959715907
團結,936,701,67.7702366546677
鋼鐵,812,471,67.63538807571986
困境,1000,821,67.57617057624331
多項,953,879,67.50810551556695
販售,885,675,67.49315566494562
單月,775,597,67.44752873622583
曝光,851,690,67.43214783032947
小型,861,664,67.38410571972544
機票,866,505,67.37787395077339
宜蘭縣,913,772,67.35376125093995
一休,767,403,67.35314535160569
薪水,904,608,67.30490952754072
看來,922,863,67.29549451906657
彭博,684,589,67.27876799793111
合約,936,666,67.26233261616663
作出,956,863,67.22324983886972
合計,882,816,67.20717493339612
流行,878,640,67.19001155772533
漁業,1263,705,67.11593499691439
關懷,921,659,67.05495404408909
現階段,983,880,67.02618301451845
多個,950,888,66.99284884119436
為何,1013,916,66.92698469604647
列入,949,780,66.92422082266617
錄取,781,355,66.90831450963826
疲弱,771,666,66.90723030711983
習慣,1056,884,66.86565256074014
兩天,835,749,66.84672393209794
閱讀,954,501,66.8258805774843
通車,756,365,66.8084311269489
增年,584,468,66.77951404372052
巴士,983,584,66.75950888023377
示威,832,386,66.74906758631747
縣府,876,428,66.72532268182756
研究院,944,764,66.72468921041336
我方,895,507,66.72009626584087
各式,928,823,66.70512964787417
湧入,790,672,66.69811336176564
起訴,784,486,66.67284191083695
上限,970,662,66.66154495144097
陰時,2732,632,66.64180635856184
理想,957,815,66.57171843254913
宣示,980,778,66.5535942384891
安心,949,718,66.5476303638254
有個,946,860,66.54242677474309
遵守,950,754,66.51475650731547
傳播,901,687,66.50535535272797
英雄,753,388,66.37097670108092
私人,882,675,66.33932832178506
派彩,412,268,66.31855059555397
南京,795,477,66.30048819604947
接著,879,822,66.29450162209886
火車,762,486,66.2562100783794
環球,845,429,66.25253997146
先進,918,693,66.23396547082628
輔導,1022,721,66.23239372428547
任內,912,729,66.22504970852063
規則,1011,744,66.21334591109377
大法官,944,327,66.20795970528445
很快,884,815,66.19679503805814
地產,839,590,66.18772456758512
收費,907,477,66.16572056394824
商店,913,572,66.14009378179364
兩名,730,579,66.0737625592189
查詢,924,664,66.05768786858054
疫苗,931,266,66.00067822548404
午盤,591,421,65.9717037964235
終止,858,576,65.9569240061409
自主,1033,794,65.94593441566224
遭遇,885,782,65.91829446851949
準會,783,676,65.74341724247732
放大,818,730,65.72941318559594
孩童,881,499,65.72731632242551
病患,896,499,65.7182553243166
工資,924,419,65.68391483622949
跌停,679,329,65.65682859742637
中南部,911,616,65.65419567652606
穿著,773,582,65.65181254577048
一下,876,745,65.61929802350096
群島,859,501,65.5488796196099
差點,750,384,65.5447160799401
障礙,926,712,65.52777859520113
原來,845,755,65.51584411185014
豪宅,908,284,65.50329521107773
實驗,946,620,65.47279922964125
已成,980,922,65.43854517477061
街頭,825,595,65.43165977629148
自殺,738,427,65.41714176927545
失敗,909,676,65.41638752447854
初期,957,819,65.40416182985243
檢視,995,866,65.3973888765754
顯示器,925,496,65.3586627045561
上證,608,384,65.34537263285056
潛力,1014,872,65.34134134139072
可達,906,776,65.33235077407892
本市,918,601,65.32705530239669
玻璃,827,490,65.29630748031558
節能,927,511,65.27103286008006
促銷,803,539,65.26366709471928
施工,899,495,65.25755386264262
加工,875,519,65.22036225194323
動作,901,797,65.18742346274162
那斯達克,593,515,65.18361930763932
律師,826,617,65.1655022972394
古巴,899,168,65.15501793480716
總計,868,791,65.1063414078916
買盤,770,615,65.08828336949128
培養,1015,841,65.07300469332743
班機,700,453,65.0724007193242
學術,961,651,65.06785277580092
中國信,982,421,65.0407225398783
熱門,910,787,65.0209574768796
金山,900,600,65.01995971497233
受損,801,605,65.01474027555746
海岸,803,535,65.00610618975173
形式,942,821,65.00580134301184
連假,769,543,65.00292083335349
一份,936,847,64.96634530040251
遊覽車,722,308,64.91379482364616
選票,792,512,64.89508053268676
得以,982,916,64.86560287577117
作家,788,530,64.81327582454267
家長,896,551,64.77357205100768
總額,886,655,64.75588382528619
任命,826,533,64.74381598119847
將來,938,863,64.70848173029852
李登輝,759,271,64.67360488078478
無線,867,526,64.65035265697436
群眾,791,550,64.63945350756879
拜會,782,547,64.57609182928549
萬台,797,413,64.54491714379508
路線,853,644,64.53551560338548
點分,591,463,64.52868589191299
熟悉,978,876,64.47852873991157
配置,971,709,64.4346190910203
小心,806,691,64.42886051773507
批准,821,576,64.40077443712121
物料,795,589,64.35274638688647
元件,769,489,64.29605958737206
兼任,916,475,64.22175645769916
不必,924,824,64.19793337145077
重量,850,719,64.19749846024618
偵辦,700,482,64.17444108006755
兄弟,823,506,64.16963656767942
稅前,674,345,64.12699599992928
參展,829,480,64.12655711153835
產量,754,518,64.00313334454174
收成,743,592,63.96546484992738
顯然,884,822,63.92393240065412
肯亞,723,276,63.894083647374714
訂定,961,819,63.86240737168065
保育,779,386,63.75337159896585
對方,866,701,63.73107868383876
公股,860,402,63.67192634600937
基層,878,645,63.64033218764545
毒品,812,306,63.62157740497455
選前,787,578,63.59549480552066
主流,949,787,63.56807419226367
道瓊,618,527,63.52975441468947
作用,913,785,63.51771936925465
接到,798,674,63.494195741241114
顧客,839,534,63.48297788639608
億元季,603,466,63.48036405567913
預購,746,366,63.44976261449746
得知,803,744,63.34960729379067
詐騙,819,367,63.34523757456997
顯著,893,797,63.32366167499409
返回,748,653,63.284122339267256
水果,781,374,63.273361447915555
詞時,858,787,63.2640830628861
機種,829,580,63.252157119382076
招募,882,497,63.232267978466616
心情,824,683,63.23202016918084
宗教,886,477,63.22000625586917
以免,879,814,63.2193008770897
不易,912,831,63.2038069199876
觀眾,789,515,63.20062652257652
提問,814,704,63.190412429118645
高檔,780,650,63.154264236936484
告知,842,726,63.13501570438042
成效,957,838,63.12889525463418
日止,782,685,63.11217554277707
醫學,912,586,63.10024086907982
拍照,735,571,63.09189617214375
今彩,421,269,62.97934271974357
新聞網,688,633,62.975308515609484
報到,770,492,62.94335654371453
東西,863,717,62.93916503766915
盡快,849,720,62.938818088071145
平等,907,610,62.92268028582361
記憶,764,567,62.91336894039295
自動化,848,508,62.90675256324945
大小,810,731,62.87203358993275
監獄,720,297,62.82406067911694
補充,808,717,62.78435003785149
