token,tf,df,tf-idf
高峰,491,384,30.264614348334455
台辦,403,290,30.261525485400554
定位,531,406,30.245409720740444
僑胞,438,199,30.240166166962855
捐贈,419,215,30.23449188556807
人潮,414,290,30.220148855790345
印象,533,453,30.203153255383846
大利,423,264,30.199888686358314
災害,448,259,30.193019081977315
然而,616,536,30.180921265938718
不可,544,487,30.178638048006754
假日,499,268,30.16961866534314
協調,510,391,30.15315943376635
費用,579,428,30.136244345602766
法院,478,301,30.133296774761675
年代,517,401,30.127887705551878
一家,558,464,30.078801369761617
疾病,553,283,30.072443174022343
台東,387,213,30.071255823473535
享受,533,459,30.069927590472243
展開,516,465,30.065475246852778
選手,400,177,30.049851426742425
小組,498,352,30.036430978575687
接觸,530,444,30.012821827838433
走勢,456,328,30.010935716920976
節目,436,290,29.992247782385878
財務,555,403,29.984115148666106
學術,510,330,29.981218630871123
回饋,546,346,29.971409611635803
遺憾,455,339,29.94543337547192
既有,578,486,29.90087792088558
紛紛,507,467,29.89575387650401
三年,553,416,29.87416452187607
比率,548,350,29.87125460391264
受邀,477,400,29.86800105450252
出發,470,393,29.86638995762555
物聯網,483,285,29.840197616162598
專屬,534,389,29.84008281594468
停止,473,355,29.826587619016124
提及,501,427,29.823475981903098
幸福,507,272,29.791220946798347
深化,492,397,29.760360028486996
空氣,426,244,29.755986926656632
民航,415,235,29.75594911818178
依照,547,486,29.708205769591057
料理,407,230,29.705547051592696
位置,477,405,29.690971531592925
實現,544,456,29.685748290058047
使用者,510,316,29.676457180294918
弱勢,524,361,29.669361016862734
影像,475,283,29.66268497230672
內閣,455,262,29.649376545289
移動,431,303,29.615902502200978
否則,527,478,29.569012254355968
絕對,536,466,29.542744079922166
時期,542,456,29.52814911868442
花蓮,376,221,29.520590041201604
承諾,521,428,29.48775780342295
首先,568,552,29.46463625405155
那麼,516,459,29.454629201043918
薪資,510,311,29.391648571595972
一種,571,486,29.37412615945022
聲音,479,356,29.365417499427227
死亡,431,323,29.332024015537506
上市公司,386,261,29.301884849117066
出版,450,267,29.290851408340618
支出,528,380,29.274328014318517
其次,561,516,29.24336885942994
藉此,539,505,29.228622927850445
做到,526,427,29.16681438135872
內政部,488,287,29.148818328044246
致詞,449,394,29.076675355570327
貸款,496,237,29.060122066194097
關切,449,361,29.020891744640803
高層,498,397,29.01857302941217
具備,551,469,29.017776283531827
違反,484,354,29.00522494183113
臨時,465,345,28.987959473569813
推廣,529,448,28.956980822361405
證明,502,406,28.94385332590488
指定,472,354,28.93789104366706
啟惠,399,113,28.91472287803496
酒店,417,232,28.9129139955551
恐怕,476,396,28.89980724488424
角度,550,473,28.891569094072015
保證,468,333,28.89107873972522
大哥大,403,201,28.850221557806893
南韓,432,308,28.847756673540697
規範,533,412,28.842903315315482
精采,536,528,28.834964856044444
遠傳,396,162,28.829508975893532
潛力,530,453,28.828828254753784
經典,417,301,28.828355059659398
發起,462,371,28.806488896153606
股東會,378,242,28.797807866169087
明確,512,453,28.786833475167647
以往,520,475,28.768862691941845
想到,500,428,28.74369500840669
納入,519,394,28.737895328160633
勞動部,468,229,28.72667553747478
決策,469,353,28.718291204934616
經理,496,423,28.705087702946663
增強,394,253,28.704239636664806
中秋,388,168,28.662676642640715
想要,535,447,28.63996576450687
文章,476,239,28.636019407445232
拜會,408,289,28.626998101175978
總部,478,331,28.585381272603584
升值,376,195,28.548646430918453
春節,394,246,28.537933420078915
友邦,417,209,28.513149124630058
做法,488,423,28.466096359510093
公斤,372,187,28.465875533045253
訂單,471,348,28.385918768749963
距離,484,412,28.38482223325223
中文,473,245,28.37083818839354
法令,487,342,28.36865574152398
取代,522,409,28.364333319812033
綜合,449,356,28.345902170656426
多少,507,416,28.32003224454956
合法,467,309,28.28956617456309
謝長,374,107,28.279394498437004
激烈,480,415,28.26798639285816
巴黎,444,250,28.242986169018625
財經,332,266,28.2151808447862
為止,459,432,28.182861703665026
偏鄉,440,201,28.17070575857191
重建,426,289,28.166402303679153
兩國,417,291,28.158641463491588
領先,467,397,28.15146093050686
意願,499,394,28.149471077513883
展覽,455,309,28.141880283987128
日方,385,176,28.09543228580638
台海,419,265,28.08706001350452
經費,533,363,28.08465011222308
海上,406,286,28.06903786837884
幾年,509,469,28.03102535641501
興趣,477,416,28.012137699195588
多位,489,433,28.005881373937395
中鋼,361,123,28.005034735092174
教師,461,230,28.00388187200109
藝術家,391,209,28.000656944504957
焦點,470,416,27.98468789760564
認購,473,179,27.973510011824644
朝野,436,307,27.973120245945122
智庫,454,325,27.917572098477372
估計,456,379,27.916329558941236
出貨,418,263,27.89082710920961
衛福部,431,271,27.88711457393158
多數,509,452,27.865817630012074
簽約,450,286,27.860351458629946
特定,489,373,27.856863883346893
享有,519,427,27.843929975889388
新聞稿,431,344,27.837594511081864
隨時,462,395,27.824351914110697
市值,414,224,27.811911847539786
台日,404,210,27.811111819270494
打擊,463,319,27.792400367210565
主動,500,433,27.782724363534726
食物,460,236,27.782478121644914
外國,448,350,27.728768498773317
不滿,454,351,27.727536791940263
環保署,406,198,27.716343705510607
小孩,455,282,27.71304272917237
脫歐,426,208,27.71035939314705
能否,488,432,27.69571050236737
之下,495,459,27.686827218507826
面向,497,426,27.67889280189887
問到,408,343,27.67283483968661
遇到,506,448,27.60344757563862
多家,472,425,27.590127573226013
兩人,427,317,27.583866954039166
外銷,427,259,27.575931582667927
採訪,425,331,27.544136150801368
自我,483,369,27.543645996957075
初步,442,378,27.540705226408804
不得,480,381,27.53738763409855
資深,462,418,27.516767090210916
簽訂,453,338,27.516520271635464
審議,483,298,27.51095687315455
一事,417,376,27.484374871553328
不夠,475,393,27.48038764656712
產生,537,480,27.478487563063258
新品,373,252,27.46651422405148
深度,409,328,27.454700607572235
瘦肉精,394,108,27.44920233892036
理由,483,373,27.44428299935437
保守,470,354,27.444019206051586
一段,486,435,27.424442194979683
訴求,454,355,27.410039328630145
比利,363,172,27.404352475829587
重諺,344,155,27.40384046274206
主因,488,444,27.391823085802454
對象,495,434,27.371692945593963
核准,483,318,27.339049402182678
法務部,399,207,27.281488674334046
方便,487,432,27.263133214832752
當局,434,306,27.254679322973775
一切,438,380,27.209829888163423
談到,469,402,27.206627296182393
員工,493,341,27.194649358057816
機票,394,229,27.190789833256627
缺乏,514,453,27.174979550214285
看待,447,366,27.153342831791736
全體,438,348,27.15035483558219
公聽會,397,182,27.14523505094297
部門,463,382,27.142313859148345
美豬,372,143,27.01726015121286
開出,370,252,27.00233251893891
運輸,447,300,26.993218147946763
有名,420,371,26.978498395225607
版本,426,284,26.966814468404305
振源,357,127,26.925964798278557
彩券,314,95,26.923216650963045
關懷,437,310,26.922789906863404
森林,358,162,26.87937437899277
彈性,452,335,26.871239851458817
將來,447,396,26.868082275257116
聚焦,467,401,26.86393571953709
定期,471,353,26.847025354778037
半年,436,315,26.837562230464417
假期,376,261,26.82696092413811
依法,427,298,26.820736856947338
傍晚,354,297,26.815883918240075
參賽,380,241,26.786835190419083
管會,429,314,26.70104753709344
深入,475,428,26.700614552485195
全家,425,171,26.689286675409992
規畫,454,358,26.676722183361623
縣長,385,274,26.65310774559999
保育,375,177,26.64887577762027
自動,459,310,26.64699989512615
英雄,342,171,26.634075920598967
王品,383,67,26.619910666082287
檢驗,455,267,26.606284432068335
百貨,431,223,26.601219033863842
觀眾,387,248,26.59657167050824
將以,439,418,26.59643806547067
資本,458,309,26.588643951499638
獨家,414,327,26.56926662941576
檢測,461,211,26.56414556241669
微軟,373,113,26.543099125658255
限量,363,250,26.526651476812543
確認,447,372,26.523684954952138
決心,470,373,26.486457489046884
暫停,354,215,26.484570221442596
蔡正元,298,83,26.46534133426591
同業,463,386,26.451183966027006
福利,451,332,26.446978906257456
海巡,427,145,26.42780843453269
父母,459,270,26.422748168055918
作法,459,377,26.402744957290327
測試,458,276,26.389864963103427
車輛,398,233,26.383404328952786
公路,363,162,26.354219133902056
巴拉圭,325,115,26.348001810208018
權利,451,350,26.33963271657996
出國,447,319,26.33614890133461
職業,426,275,26.300589220225483
安心,418,313,26.271260397226733
語言,461,345,26.261040719445372
土耳其,354,122,26.235922778441843
環保,475,331,26.235308212029114
陸方,392,228,26.233008098149682
收點,256,136,26.217428595556907
滿足,482,425,26.190716366973536
服務業,422,226,26.182998325446153
加工,426,233,26.17160485751617
加班,362,156,26.161259975801936
還會,429,399,26.160880423734383
軍事,430,252,26.155856917208887
延續,425,380,26.140945822090007
身體,412,324,26.123179047248776
台獨,373,219,26.116561632706382
自台灣,378,330,26.11473656732786
教學,425,264,26.091748330903666
深耕,458,393,26.0890694510719
王金平,356,98,26.08477211648908
挹注,447,394,26.058939591120133
道路,401,287,26.056277031956014
當中,450,401,26.046194023934056
文件,439,284,26.031671210113036
周年,364,235,26.020166121846618
詳見,479,479,26.000398468330644
五年,482,370,25.999725479921054
氣氛,395,356,25.996908157941924
便宜,433,337,25.995045570360695
物流,449,187,25.989584619261706
零組件,427,281,25.981901928560205
感覺,416,356,25.980759367707975
市政府,397,313,25.972796127241427
相同,463,422,25.96004428962197
通報,372,234,25.94541462441382
第名,393,231,25.937004838890836
友好,370,281,25.931947095326592
故宮,407,110,25.901049428015227
媽媽,390,210,25.89856857193117
體產業,394,203,25.88889417090929
分配,462,311,25.884803747968384
原住,435,123,25.867432791765886
遣送,318,165,25.852183977494626
力道,399,335,25.843571708365786
這件,403,345,25.842448219743652
會長,388,277,25.83414306307139
山區,316,202,25.832885357141485
節能,451,229,25.824409389717918
三大,403,339,25.793627755555637
更新,428,279,25.786510155928006
現行,477,389,25.74165055021305
國昌,344,127,25.734475597025007
現況,423,381,25.724774665961725
講座,350,253,25.723328713502692
不利,434,371,25.71619992779043
成就,436,344,25.71162193388811
民調,374,218,25.710067601671142
平安,318,200,25.694470019159397
回收,422,202,25.65605289759648
直播,414,180,25.632364568909143
推薦,405,278,25.610188200213518
背景,449,378,25.59824499682557
下台,399,349,25.56777018004045
錯誤,415,318,25.56772519787835
則是,462,427,25.559093011856667
將是,413,380,25.555415502494316
疑慮,448,375,25.549649520053283
觀測,341,186,25.51078850672281
家屬,366,207,25.49714636125907
預定,400,345,25.475332607470214
豪雨,307,129,25.467101786366005
尋求,435,395,25.461645895344358
理解,435,339,25.458116326366422
上線,417,305,25.45676838034885
花旗,382,106,25.447086085849367
校園,431,224,25.442021930878006
南港,409,213,25.439713856298237
首長,384,269,25.43123158914137
知識,465,361,25.415146136164214
留下,418,364,25.410033994975034
確保,438,389,25.398229023547835
國防,395,224,25.38110054614538
並將,428,422,25.368263616452086
波動,403,309,25.35845662911395
效應,430,357,25.356962897558887
以點,253,143,25.270648217443025
簽證,383,177,25.26292398573429
優秀,436,367,25.242855745237662
返台,346,264,25.24141657889447
跌點,216,79,25.215810277247673
習慣,468,386,25.206384658747947
檢查,383,267,25.164445812601198
辛苦,404,348,25.082614753964783
門市,375,223,25.075166401788106
歐巴馬,363,209,25.06751242031655
大同,372,138,25.035791631550172
人文,393,261,25.028082644643817
救援,371,214,25.026462517320862
食材,351,221,24.97782825556734
緊急,395,288,24.959470769646394
引述,384,306,24.952141085121823
共享,397,292,24.93856896536202
舞蹈,347,166,24.937596415658735
認定,436,324,24.934278337607605
男性,429,231,24.91136512426795
登記,403,256,24.895906452647875
指示,390,296,24.894294339400822
柬埔寨,351,143,24.892988188517023
保單,394,134,24.850309075224967
體系,455,371,24.85016279032892
來源,389,342,24.835811068778273
計劃,435,347,24.821833990933854
理想,414,342,24.817557171150057
台灣產業,421,341,24.792191880573153
平衡,416,330,24.78814742126404
女兒,376,225,24.773713313608138
白天,312,204,24.753554868590495
中南部,337,226,24.726456581633794
作家,341,210,24.712963703115857
專題,381,328,24.712841899772265
家中,396,340,24.704206097337057
老人,386,196,24.70415873328994
相互,420,355,24.700883346939204
宣傳,374,288,24.69746138887259
這場,395,340,24.684434945902197
張善,338,183,24.66170056761224
感動,405,319,24.655857990844048
四大,432,352,24.645474929713288
近來,401,370,24.639106073726037
產值,412,265,24.63033142113494
熱烈,380,341,24.607863533221018
不動產,392,180,24.59171141019394
部會,390,308,24.576035721611486
占率,423,283,24.572823691901476
漁民,349,162,24.552165811890404
自身,435,388,24.551895061912212
可能性,418,351,24.543719796558165
小朋友,364,206,24.5387676615409
選前,353,243,24.515655966647774
最終,422,342,24.499339091485105
婦女,382,191,24.478793042706155
水果,354,158,24.473401926116903
李大維,291,105,24.471412836249545
週年,368,278,24.467980312388026
第號,281,183,24.46756691456148
之星,320,111,24.465749588270956
威脅,395,315,24.45346357621447
出訪,350,205,24.436744481731658
上班,354,245,24.429571006172633
投顧,316,188,24.413122485053975
每日,379,291,24.390308473412624
談話,368,287,24.375448269460758
整理,383,310,24.362292161419717
宏達電,296,138,24.343136999614934
刺激,396,337,24.329247224088636
訂定,392,349,24.292035741863664
明會,302,255,24.29193193651821
宜蘭,316,223,24.271917498982
頒獎,359,282,24.271292341100274
達到,433,406,24.243297368298514
放在,411,353,24.210359327441676
路上,403,347,24.20591527099406
名單,367,288,24.203449479424076
滿意,391,255,24.167699044890206
早上,354,313,24.150892935151496
商店,374,216,24.126573160274127
主流,415,342,24.119907697940555
劉德立,237,69,24.11792353705638
金河,271,77,24.112005343765944
頻道,353,165,24.110428556595917
下去,405,355,24.103446917507405
證實,338,277,24.091706282093536
現階段,405,363,24.047356692020266
此事,335,304,24.046986037392443
不錯,406,374,24.029718872388198
延伸,441,372,24.01282616012226
十大,418,265,24.0066592421422
中原,345,180,24.004491817175765
東部,297,211,24.003833043065395
前景,368,318,23.986699932173302
樂觀,380,313,23.971933333252714
北上,258,142,23.96973936133286
宣示,413,316,23.95915444892186
案例,430,364,23.956402444012152
秉持,404,366,23.94741139837279
數字,356,266,23.935849164710113
團結,376,244,23.904226649884006
前提,392,323,23.89893999633065
現任,367,322,23.880975403563784
贊助,381,239,23.86829171218616
時尚,320,188,23.864261319110668
日報,347,247,23.855198127830015
一半,427,361,23.826365217391213
本身,434,398,23.819001327324973
將有,381,366,23.812780064067464
時刻,382,319,23.802839278853348
備忘錄,347,199,23.80243639298784
病毒,355,125,23.800827750219277
家族,392,189,23.79512306378772
難以,423,380,23.793202402954353
拒絕,393,316,23.789430840784185
各自,415,335,23.739071095275275
中華電,294,163,23.72974608545775
同志,367,123,23.704420490395087
硬體,399,295,23.70254620595172
平等,372,245,23.700637587388723
藥物,425,218,23.69399294395689
實踐,392,314,23.687266756012125
實驗,397,260,23.67927324373512
候選人,328,223,23.666917374622777
愈來,432,380,23.63697613477201
日將,340,312,23.635845795210468
癌症,392,179,23.623348551828553
並在,395,381,23.622464526148775
收益,402,263,23.61663104975016
科技部,374,181,23.604074859111478
身為,402,364,23.597398378367096
幾個,421,381,23.586790720505324
超級,347,222,23.583983164695173
上路,390,295,23.563541350841806
放棄,410,323,23.537389472887686
一場,373,331,23.535473346027825
助理,365,248,23.49967389978026
已成,410,390,23.467065865644873
得主,341,216,23.4402051527657
差距,398,318,23.42960413648391
文創,351,208,23.41337660520208
輔導,408,298,23.410902922329687
進展,389,327,23.36679331829121
發電,401,200,23.365762051568346
期貨點,216,109,23.35742589420081
瑞士,333,198,23.35116552515245
率先,395,345,23.335496858468776
合理,419,356,23.31257822695388
建構,431,366,23.299074146684152
再生能源,370,181,23.295514291846057
照明,382,112,23.257878104135028
民航局,311,150,23.248222173566216
年齡,407,258,23.24316508354784
旅館,356,202,23.223476077776688
為例,413,396,23.21211955945226
拿到,374,302,23.19170801981564
國大陸,350,325,23.188150352485092
支持者,329,226,23.17370627112191
小米,333,75,23.162939158584233
迎接,358,307,23.1469272647426
新低,326,213,23.132947980159663
提問,330,294,23.116578471941065
元素,357,270,23.105948500412673
連署,337,152,23.100334955190753
通常,418,360,23.09903954793547
居住,394,278,23.04117564733493
林佳龍,292,106,23.03751838825384
北美,360,205,23.0306950372365
巴國,243,90,23.02431423094435
遭到,354,315,22.99998295953806
坦言,376,346,22.996397545077187
不敢,362,298,22.995128925975305
增進,354,306,22.99165857510286
亮眼,370,323,22.991185294292848
信用,371,214,22.988039154757413
遊覽車,295,137,22.978394489501518
邦交,336,178,22.969396178903562
分公司,330,230,22.965061384611
對外,371,318,22.94665896638762
進度,400,317,22.93424551158575
慰安,303,64,22.92444981649904
店面,384,144,22.887918573956686
全數,351,302,22.866236133180685
習近,329,211,22.850019339202245
形式,367,311,22.79932120890103
棒球,326,103,22.79638393863466
矽谷,362,176,22.77835414332431
大陸國,294,231,22.76009890779766
風格,342,264,22.758967819180985
昨晚,320,261,22.758100281773245
三個,405,338,22.737246986719654
校友,327,158,22.731522751260982
內外,389,360,22.71237225924934
重量,351,298,22.6570008101079
醫學,383,233,22.622224561829714
以外,388,359,22.62141378897995
觀光客,346,236,22.620197405512506
臉書上,298,247,22.607981299533044
業界,396,343,22.59495398661248
蒙古,308,68,22.590146400752843
統一,354,200,22.57348402280046
基因,417,130,22.54501057356608
主力,379,314,22.526428950896875
月初,354,315,22.521886828933916
調降,348,216,22.517090170489894
人類,401,274,22.505010848488904
所謂,408,373,22.457763588938832
高教,324,121,22.43399423019961
架構,379,322,22.408539982528175
傳播,342,253,22.40340326881538
尋找,368,318,22.389915622547505
有望,352,295,22.38721464800696
國民,353,296,22.37445911007313
溫度,310,223,22.36534178718235
本周,324,230,22.325021339166153
對話,334,205,22.323879342910434
房價,339,172,22.322774547492664
預料,334,295,22.304800894582023
救災,274,167,22.30078756446695
進場,331,249,22.28919339447767
此行,315,246,22.28411309660532
上網,336,211,22.27888244044571
攤位,317,222,22.271281067892144
保留,377,310,22.244823120119193
熟悉,397,365,22.23882274777186
螢幕,326,217,22.2304755881289
員會,316,242,22.220290946052113
事宜,327,283,22.213534784833037
說法,365,319,22.2055647238029
進駐,344,270,22.191014744983576
氣溫,275,181,22.172175535100617
調漲,330,159,22.16387463256824
培訓,350,232,22.147515423921742
帳戶,369,199,22.142937655062127
部落,326,189,22.13865088334015
本月,327,278,22.134350682405426
事故,303,158,22.11677423491373
違法,345,219,22.115610615598303
去年底,360,316,22.10999030378094
透明,365,296,22.095535281477332
談會,309,231,22.081638332119255
登台,304,200,22.080747150865953
當前,352,299,22.07164803019038
立刻,347,292,22.05019496246989
同性,304,86,22.043091851961854
幫忙,340,286,22.04178097053456
互相,345,302,22.03930171271075
首位,303,234,22.03438215197546
列入,345,283,22.03245722623799
一大,380,358,22.0323665662976
獎項,353,265,22.022453474195466
報酬,348,241,22.00974584371414
黨產,298,118,21.98733406843867
狀態,377,329,21.979513947066348
似乎,350,317,21.979106067464734
失去,375,301,21.972752642206434
可見,355,333,21.972703634394975
期交所,256,148,21.972207014086663
投保,344,143,21.96078553543557
促成,379,335,21.95606020966971
雲林,275,141,21.950048877139515
柯建銘,283,101,21.94897374169979
開會,335,263,21.943397114613727
自有,355,233,21.935726142953264
意識,360,292,21.922558210245768
不當,299,193,21.905260549479365
有個,352,317,21.88619285282592
新機,281,181,21.86509689605395
飛行,321,193,21.850127131996466
對方,343,284,21.820372090265796
鐵路,290,158,21.817426051242336
廣播,315,219,21.807444784784504
太陽,303,183,21.79902157722185
為何,370,329,21.79540036826839
想像,369,325,21.792679160751998
直到,364,334,21.778361344196817
第條,381,249,21.762823263913496
友人,296,229,21.760412477321765
販售,332,255,21.748886880621434
暑假,301,200,21.74756442051108
深刻,353,329,21.74162581712913
自主,383,291,21.723135115592815
視為,342,324,21.70096583242927
各方,370,297,21.681792469589787
非法,330,185,21.644299149038208
端午,247,122,21.63824474149021
警察,315,190,21.6334582180425
任內,332,253,21.62903413894967
文教,326,208,21.60786475595565
一條,372,299,21.594838906891532
當初,365,330,21.592881529154216
飛彈,345,120,21.562659125520153
官網,295,247,21.562323061789897
就算,361,336,21.559812698747535
金山,296,166,21.547530310958443
國慶,265,132,21.54140203364743
這段,352,309,21.533405271018356
債券,340,141,21.52158525604827
不必,358,315,21.516173342729378
增長,341,269,21.500119143005282
台灣人,328,295,21.496666071139153
初期,383,324,21.490759586051592
就任,328,281,21.490358296191353
慈善,319,192,21.466432854791247
並以,344,334,21.463080514827737
顯示器,371,162,21.44443368493236
突然,327,289,21.422730887924793
穩健,343,292,21.41837530549903
站上,322,260,21.418132454639192
不變,326,270,21.413941505723514
不易,355,320,21.393014562975136
月份,317,230,21.392617073714057
獲獎,321,227,21.39008266762616
將成,357,331,21.388544468503767
農產品,322,171,21.385807662174493
心中,332,288,21.373446224286347
理性,326,254,21.363512708522947
上櫃,292,180,21.353950611969033
應變,293,194,21.3498711638524
市民,321,234,21.349117332311863
障礙,340,264,21.318379013964897
議會,290,173,21.29793056802391
基本面,313,222,21.295943323538506
每人,326,254,21.292856546652917
各式,347,317,21.289303166353648
遠雄,281,71,21.28462040304438
融合,343,282,21.27551666996719
祝福,274,210,21.27226975190435
寶可夢,278,110,21.26908753792244
鄭麗君,289,89,21.25571762935552
多名,339,310,21.250464319884426
設定,354,293,21.23542610374983
舉例,397,377,21.208158475177825
商會,264,135,21.202278732497113
成效,369,318,21.20128211317342
美股,269,182,21.16475225881223
衝突,346,247,21.1283389936178
母親,300,187,21.097858031442204
回升,311,232,21.086607031912575
虧損,330,210,21.062201276714283
比照,339,262,21.058435824229736
流行,335,260,21.03571839199415
大數據,352,232,21.033128668997815
正確,349,292,21.013394791024545
緊張,317,237,21.003055215433076
實習,320,155,21.00229487592994
敏感,316,255,20.98995214765085
承認,327,261,20.983089013029932
預購,253,143,20.964880634075797
接待,291,213,20.9556274695793
變數,298,246,20.947403825576604
程式,346,194,20.93999949111987
無線,327,187,20.931390257616496
看見,334,282,20.900668522015565
投審會,292,120,20.89077864882573
影響力,345,295,20.890491213061395
堅定,335,266,20.862414939020812
暫時,304,264,20.84678596457504
實驗室,312,176,20.837119447827476
陷入,344,312,20.823826267955248
平板,335,187,20.822097869143754
適當,328,272,20.819883429004452
退出,304,206,20.814173467101053
展台,292,252,20.80481785238031
帶領,333,311,20.801033742483916
保存,344,209,20.79533064051767
入境,296,158,20.778650531150706
相比,339,304,20.77597800285396
鄭明典,180,71,20.775152367075815
變遷,339,224,20.77459503425497
熱門,344,293,20.771387779517816
歐美,356,291,20.728156667425736
是不是,324,281,20.722981288462314
漁業署,280,124,20.699794535827873
迅速,351,321,20.68460820470831
震盪,294,229,20.68334872840382
尊嚴,308,233,20.676590148599633
一下,320,272,20.668962284918525
浩鼎,281,112,20.661413865891006
資格,324,262,20.659961644875057
會員,324,255,20.653076461812827
心情,309,266,20.649874253675097
青睞,324,293,20.648167763121773
龍頭,339,286,20.645379200952217
強勢,292,237,20.6435110733352
郝龍斌,266,70,20.63056410796739
對此,313,299,20.628319921117065
閱讀,340,194,20.626709507221133
緬甸,334,89,20.625091282625757
非洲,311,157,20.596968992875937
徵才,248,111,20.596196057183867
排隊,297,169,20.591809737884187
群島,299,168,20.578236339661178
休假,321,145,20.573625208624676
班次,250,128,20.561944192485047
廣場,286,202,20.555183677460057
新創,306,195,20.551824222435798
導入,365,284,20.549805600631203
觀念,336,273,20.54975701586801
尺寸,336,171,20.548183879963354
揭露,329,213,20.545708183506477
訪台,262,180,20.531482823931313
判決,289,170,20.52984613568311
邁入,328,302,20.52260838161049
澄清,310,240,20.520944670774256
受傷,250,197,20.51220565544061
萬戶,255,137,20.512085534616133
跨國,342,265,20.50339665286227
首季,280,183,20.50252402809776
轉述,302,228,20.501975263622143
崛起,349,304,20.497826988394912
招募,334,197,20.494153059839462
口味,279,154,20.494084443467248
存款,334,178,20.480310016640058
毛利率,297,189,20.469204976819796
過度,341,272,20.454982550902866
福建,243,123,20.432764780429398
第次,318,277,20.42988131921695
隨即,288,273,20.427363449750874
民生,321,254,20.421424686360172
據點,328,257,20.411644575453145
合唱,270,104,20.40180298976396
自動化,331,195,20.397531073964856
照護,342,184,20.391122651058748
修改,342,269,20.382769565317275
地球,313,204,20.376127134357326
轉換,366,250,20.369431082941908
提早,323,249,20.34820543904097
強震,230,147,20.33216337323602
曾銘宗,272,99,20.321024269506054
大阪,293,164,20.309363131025293
選出,302,267,20.30423690296601
華人,301,221,20.301238526292632
日圓,263,137,20.29630630262561
嚴格,363,311,20.285263704364095
主持人,313,242,20.273606322063337
生效,293,215,20.25560917716099
危險,297,226,20.2548878104738
研議,314,233,20.253524578469403
台灣國際,276,209,20.24469074182366
日止,261,223,20.24212980093141
車站,284,156,20.23301549048981
駕駛,300,190,20.23200636945828
心理,316,242,20.19819494127531
原料,342,214,20.195095632841266
日本政府,294,158,20.173264110319103
仍然,334,308,20.171299732134436
時報,284,192,20.167880118362195
財團,324,222,20.154571860046904
黨籍,302,255,20.1537797392135
現有,356,327,20.139411066249316
疫苗,326,86,20.124627393279894
得以,351,324,20.12298087739828
每次,330,291,20.120838288769974
娛樂,308,216,20.109136082573816
回來,313,256,20.103065131096805
福祉,303,225,20.101375224055708
離開,324,293,20.10066543215501
行事,187,174,20.09941967423708
迄今,339,306,20.08650893746027
電動,285,135,20.076575483344286
流程,352,293,20.06950213072324
自月,286,268,20.068371109217587
出台,295,271,20.018151874437553
音樂會,267,100,20.015203359589048
財產,318,220,20.007375335759033
計算,347,284,19.996472493477274
獎勵,314,185,19.986053809998335
到場,277,249,19.984281768222747
出境,274,130,19.96954830230033
組合,303,233,19.96577570049455
職場,338,187,19.954196437829324
解讀,313,252,19.948852409589428
固定,321,263,19.946529749879907
還說,295,285,19.941443299143828
不願,325,296,19.92287270884753
這裡,328,276,19.921340450590346
豬肉,289,131,19.907349517024677
付出,333,295,19.892227709288385
轉為,309,275,19.871171415876166
財富,315,161,19.85916471310774
住宿,285,190,19.855149600523756
客人,309,227,19.850114448783536
第四,316,268,19.84986563065098
兄弟,304,169,19.842334673604572
休閒,302,214,19.834543780401777
司法院,301,97,19.81948637132958
誠品,270,61,19.809910206728134
價為,221,210,19.79312054167754
雇主,332,125,19.791577912824927
可達,317,265,19.77407659870832
例行,256,239,19.77217570381305
特展,253,117,19.76770853613357
造型,268,186,19.73669506306945
福島,271,119,19.72086476151533
重要性,324,301,19.710468214906484
油價,263,180,19.700767864904144
不佳,300,272,19.694953251533107
失敗,331,225,19.69297694433337
限定,267,189,19.686937555752856
川普,257,154,19.676621478831777
作者,314,213,19.671916390594024
此案,318,247,19.669535940149757
規格,310,240,19.665840160509614
列為,298,266,19.663719578255098
乘客,269,166,19.65887330465521
稅後純益,254,158,19.643002572595595
金牌,238,114,19.61851334538164
顯著,315,267,19.61789590072379
都市,312,188,19.60882876164074
多個,320,300,19.607898229237158
接軌,326,286,19.60311273063536
希拉,252,106,19.586127059557455
未來將,325,302,19.580147949539157
少數,327,284,19.56925163404421
一行,272,212,19.560475110462008
曾經,313,281,19.559495932311165
百年,306,210,19.524203417005666
制定,341,267,19.52094561543766
面積,317,240,19.51990471168474
回家,281,231,19.51917475319216
工資,308,124,19.51576259130844
專區,295,206,19.511831106652647
打壓,257,176,19.502954600341763
頂級,264,177,19.478555294510553
台廠,289,197,19.465418805050174
奧運,249,114,19.459185985609814
出售,282,196,19.44343533177504
信任,332,231,19.438991715189587
創立,328,287,19.41788802192878
總處,274,188,19.416726856147342
演唱,263,139,19.414802757746834
捍衛,291,226,19.414523035290017
荷蘭,288,157,19.40138988019645
感恩,242,155,19.396487185293292
發會,277,193,19.395412179936912
下一代,316,238,19.392940464079505
認知,334,261,19.392606291407056
沿海,224,160,19.380104325039134
議長,241,148,19.37161219466597
開設,281,217,19.349770817269288
腳步,326,298,19.34814137605257
巴士,269,144,19.34763388811724
寒流,240,102,19.34581755941893
任期,293,203,19.331166530345662
精準,331,230,19.32899969530445
打算,299,269,19.308710433947876
曹啟,254,106,19.303723685932642
肯亞案,248,120,19.30116953587411
逮捕,252,156,19.268468652976846
華碩,215,104,19.26419235690515
原先,318,284,19.26246170105531
待遇,304,215,19.226622690636784
健全,309,244,19.220273567140836
